0.062520946,0.000481621,2.71,72.6,14.00903668
0.062526502,0.00057043,3.21,64.5,10.79444266
0.06253328,0.000678756,3.82,46.4,7.214283654
0.062541058,0.000803036,4.52,35,5.95953228
0.062550391,0.000952131,5.36,25.1,3.929591848
0.062561391,0.001127792,6.35,18.2,2.888201717
0.06257528,0.001349499,7.6,12.6,2.010149457
0.062594169,0.001650862,9.3,7.04,1.236075068
0.06262417,0.002129124,12,5.34,0.879483349
0.062655836,0.00263346,14.85,2.25,0.495563379
0.06270417,0.003402252,19.2,1.28,0.300198644
0.062848061,0.005683958,32.15,0.371,0.092092611
0.018704851,0.001960295,3.3,41.2,7.094338937
0.032427208,0.001130749,3.3,55.1,8.267801769
0.049905156,0.000734734,3.3,49.2,9.560187956
0.071138697,0.00051543,3.3,57.5,10.40689705
0.09612783,0.00038144,3.3,69.6,11.72649775
0.025663808,0.002857489,6.6,13.2,2.210180119
0.045575114,0.001609081,6.6,13,2.348046209
0.071175364,0.001030329,6.6,20.5,3.135017105
0.102464559,0.000715702,6.6,14.7,3.021149253
0.14446497,0.000507625,6.6,23.3,4.694597321
0.05617744,0.003125049,15.8,2.3,0.37641149
0.104711248,0.001676585,15.8,2.5,0.462391879
0.149678354,0.001172897,15.8,3.9,0.695412748
0.214845658,0.000817132,15.8,4.4,0.96579824
0.302668738,0.000580031,15.8,7.6,3.275300267
