(4.285714285714286+0j),(-18999.38899472031+17262.84803391519j),0j,(-2255.1406793588094-4963.38364224595j),(26462.349949601397+48710.95942390201j),(-16744.24831536154+22226.231676161176j)
(4.448979591836734+0j),(-18777.742787493324+18591.347104470766j),0j,(-2297.4463761566135-5009.832691095172j),(27176.618087281786+49465.239718595694j),(-16480.29641133671+23601.179795565888j)
(4.612244897959183+0j),(-18548.469722666476+19882.715972883085j),0j,(-2339.3744095793513-5055.45434702444j),(27883.016663300128+50202.95125927797j),(-16209.095313087126+24938.17031990746j)
(4.775510204081632+0j),(-18312.21915688188+21138.220380874016j),0j,(-2380.889969869956-5100.236867967356j),(28581.058948654056+50924.19776974333j),(-15931.329187011905+26238.45724884138j)
(4.938775510204081+0j),(-18069.61588794707+22359.149015718245j),0j,(-2421.9645604409493-5144.17467067313j),(29270.36071993203+51629.16078655289j),(-15647.651327506126+27503.323686391333j)
(5.1020408163265305+0j),(-17821.256735658386+23546.792477650233j),0j,(-2462.5752042821596-5187.267273038413j),(29950.626399271827+52318.083049139255j),(-15358.681531376202+28734.05975068868j)
(5.26530612244898+0j),(-17567.70832874027+24702.427676360065j),0j,(-2502.703732510377-5229.518388100007j),(30621.636778583048+52991.25469372203j),(-15065.004596229883+29931.946064460008j)
(5.428571428571429+0j),(-17309.505861897527+25827.30646577466j),0j,(-2542.3361502092107-5270.935151166829j),(31283.238198811276+53649.00182265937j),(-14767.16971168831+31098.241616941603j)
(5.591836734693877+0j),(-17047.152619715027+26922.647569763983j),0j,(-2581.462073868587-5311.527462992103j),(31935.333050349403+54291.67707754967j),(-14465.690545846435+32234.17503275615j)
(5.755102040816326+0j),(-16781.120095477112+27989.63104899563j),0j,(-2620.0742343523784-5351.307433488988j),(32577.87146214627+54919.65189642031j),(-14161.045861124696+33340.938482484526j)
(5.918367346938775+0j),(-16511.84856170019+29029.39471810289j),0j,(-2658.1680392647554-5390.288912141579j),(33210.84405251888+55533.31018196561j),(-13853.680522435418+34419.683630244464j)
(6.081632653061225+0j),(-16239.747974706153+30043.03204931335j),0j,(-2695.7411887465396-5428.487092868878j),(33834.27562260328+56133.04314889556j),(-13544.006785959618+35471.519142182224j)
(6.244897959183673+0j),(-15965.199117747416+31031.59119956999j),0j,(-2732.7933390340736-5465.918182612396j),(34448.21968264867+56719.245154219156j),(-13232.405778713353+36497.50938218234j)
(6.408163265306122+0j),(-15688.554906122412+31996.07487803559j),0j,(-2769.3258084977624-5502.599124306635j),(35052.7537111941+57292.310345120095j),(-12919.229097624628+37498.6740023423j)
(6.571428571428571+0j),(-15410.141793637891+32937.44083383087j),0j,(-2805.341321304433-5538.547366145769j),(35647.97505701986+57852.62998546015j),(-12604.80047233346+38475.98819997672j)
(6.73469387755102+0j),(-15130.261232999672+33856.6027933915j),0j,(-2840.84378428827-5573.780670175529j),(36233.997403280235+58400.59034438082j),(-12289.41744871141+39430.383463567065j)
(6.897959183673469+0j),(-14849.19115357806+34754.43171570858j),0j,(-2875.838093050005-5608.316954224111j),(36810.94772219922+58936.57104948624j),(-11973.353060528098+40362.74866993254j)
(7.061224489795918+0j),(-14567.18742884144+35631.757264169064j),0j,(-2910.3299637201912-5642.174162045056j),(37378.96365699562+59460.94382311245j),(-11656.857465121237+41273.931426213974j)
(7.224489795918367+0j),(-14284.485312889748+36489.36941752377j),0j,(-2944.325787212619-5675.370157292708j),(37938.19127527495+59974.071533688875j),(-11340.159525677136+42164.739574816376j)
(7.387755102040816+0j),(-14001.300831226965+37328.020161110726j),0j,(-2977.832503154181-5707.922637596602j),(38488.783144946945+60476.307505517965j),(-11023.468328072759+43035.9427987073j)
(7.551020408163265+0j),(-13717.832115435296+38148.425213947434j),0j,(-3010.8574910055113-5739.84906555709j),(39030.8966898416+60967.995039795656j),(-10706.974624429744+43888.27427950462j)
(7.7142857142857135+0j),(-13434.260674971782+38951.265758573325j),0j,(-3043.4084761827835-5771.166613960738j),(39564.69278761812+61449.46710763089j),(-10390.852198788947+44722.43237253415j)
(7.877551020408163+0j),(-13150.752602070248+39737.19014927705j),0j,(-3075.4934492575157-5801.892122923538j),(40090.33457737551+61921.0461824736j),(-10075.259152812776+45539.08227220057j)
(8.040816326530612+0j),(-12867.459707853703+40506.815581114286j),0j,(-3107.120596546949-5832.042067016814j),(40607.986448588505+62383.04418489555j),(-9760.339111306761+46338.85764813101j)
(8.204081632653061+0j),(-12584.52058937833+41260.72970733297j),0j,(-3138.298240618171-5861.632530728824j),(41117.81318671125+62835.762517304305j),(-9446.22234876012+47122.36223806177j)
(8.367346938775508+0j),(-12302.061628522011+41999.492196860345j),0j,(-3169.0347894145166-5890.679190868116j),(41619.979254032674+63279.49217002944j),(-9133.026839107471+47890.171387728515j)
(8.53061224489796+0j),(-12020.197924510887+42723.63622654843j),0j,(-3199.3386928759264-5919.197304728452j),(42114.64818720241+63714.51388343958j),(-8820.859231634988+48642.83353127697j)
(8.693877551020407+0j),(-11739.034162489654+43433.66990522616j),0j,(-3229.218406068681-5947.201703019262j),(42601.982095313055+64141.09835343019j),(-8509.815756420987+49380.87160824533j)
(8.857142857142858+0j),(-11458.665420961403+44130.07762834422j),0j,(-3258.682357965705-5974.706786720076j),(43082.14124457752+64559.50646986195j),(-8199.983062995614+50104.78441506419j)
(9.020408163265305+0j),(-11179.17792117768+44813.321363323055j),0j,(-3287.7389251287614-6001.7265271485085j),(43555.28371749999+64969.98957938218j),(-7891.438996048971+50815.047890471564j)
(9.183673469387754+0j),(-10900.649721707267+45483.84186665916j),0j,(-3316.396409640129-6028.274468644124j),(44021.56513606847+65372.789765620764j),(-7584.253312067161+51512.116335303275j)
(9.346938775510203+0j),(-10623.151361457396+46142.05983453361j),0j,(-3344.6630207156004-6054.363733363948j),(44481.13843989734+65768.14014103364j),(-7278.488340741771+52196.42356789751j)
(9.510204081632653+0j),(-10346.746454402819+46788.37698916828j),0j,(-3372.5468595037346-6080.007027766603j),(44934.15371146907+66156.265145738j),(-6974.1995948990425+52868.38401693478j)
(9.673469387755102+0j),(-10071.492239214691+47423.17710346924j),0j,(-3400.0559066406195-6105.216650429209j),(45380.75804168744+66537.38084958233j),(-6671.436332574065+53528.393753898374j)
(9.83673469387755+0j),(-9797.44008687697+48046.8269667103j),0j,(-3427.1980121850083-6130.004500899498j),(45821.09542986156+66911.6952544205j),(-6370.242074691962+54176.8314676098j)
(10+0j),(-9524.6359692454+48659.677294124165j),0j,(-3453.9808876071947-6154.382089333328j),(46255.30671304301+67279.40859418263j),(-6070.655081638212+54814.05938345745j)
