0.1111802,0.00165798,-0.04,2.6457513110645907,78.6,15.18189711
0.1111802,0.00165798,-0.13,2.6457513110645907,27.7,6.307138812
0.1111802,0.00165798,-0.27,2.6457513110645907,18.9,4.114608122
0.1111802,0.00165798,-0.68,2.6457513110645907,5.21,1.08240473
0.111351313,0.003191991,-0.04,4.732863826479693,15.0,3.40147027
0.111351313,0.003191991,-0.13,4.732863826479693,8.9,2.302628932
0.111351313,0.003191991,-0.27,4.732863826479693,4.55,1.028834292
0.111351313,0.003191991,-0.68,4.732863826479693,1.36,0.281780056
0.036189467,0.005675868,-0.05,2.9832867780352594,33.3,5.896473522
0.106801268,0.001923604,-0.05,2.9832867780352594,51.3,8.348077623
0.217869021,0.000943011,-0.05,2.9832867780352594,60.0,13.416408
0.036189467,0.005675868,-0.19,2.9832867780352594,17.3,2.780287755
0.106801268,0.001923604,-0.19,2.9832867780352594,30.1,4.545327271
0.217869021,0.000943011,-0.19,2.9832867780352594,31.5,6.529931087
0.036189467,0.005675868,-0.64,2.9832867780352594,3.4,0.583095189
0.106801268,0.001923604,-0.64,2.9832867780352594,5.5,0.860232527
0.217869021,0.000943011,-0.64,2.9832867780352594,6.0,1.252996409
