0,-0.6,2,0.419106442,0.041910644,2,u
0,-0.55,2,0.440987793,0.044098779,2,u
0,-0.5,2,0.464628594,0.046462859,2,u
0,-0.45,2,0.490222662,0.049022266,2,u
0,-0.4,2,0.517991255,0.051799126,2,u
0,-0.35,2,0.54818787,0.054818787,2,u
0,-0.3,2,0.581104051,0.058110405,2,u
0,-0.25,2,0.617076452,0.061707645,2,u
0,-0.2,2,0.656495477,0.065649548,2,u
0,-0.15,2,0.69981592,0.069981592,2,u
0,-0.1,2,0.747570141,0.074757014,2,u
0,-0.05,2,0.8003845,0.08003845,2,u
0,0,2,0.859,0.0859,2,u
0,-0.6,2,-0.205323657,0.020532366,2,d
0,-0.55,2,-0.216109751,0.021610975,2,d
0,-0.5,2,-0.227768644,0.022776864,2,d
0,-0.45,2,-0.240397108,0.024039711,2,d
0,-0.4,2,-0.254105708,0.025410571,2,d
0,-0.35,2,-0.269021232,0.026902123,2,d
0,-0.3,2,-0.285289631,0.028528963,2,d
0,-0.25,2,-0.303079604,0.03030796,2,d
0,-0.2,2,-0.322586991,0.032258699,2,d
0,-0.15,2,-0.344040182,0.034404018,2,d
0,-0.1,2,-0.367706835,0.036770684,2,d
0,-0.05,2,-0.393902265,0.039390227,2,d
0,0,2,-0.423,0.0423,2,d
0,-0.6,2,0.414579882,0.041457988,3,u
0,-0.55,2,0.488131791,0.048813179,3,u
0,-0.5,2,0.583145862,0.058314586,3,u
0,-0.45,2,0.708863086,0.070886309,3,u
0,-0.4,2,0.880091449,0.088009145,3,u
0,-0.35,2,1.121774786,0.112177479,3,u
0,-0.3,2,1.47861936,0.147861936,3,u
0,-0.25,2,2.037358239,0.203735824,3,u
0,-0.2,2,2.984897444,0.298489744,3,u
0,-0.15,2,4.787640684,0.478764068,3,u
0,-0.1,2,8.897946618,0.889794662,3,u
0,-0.05,2,21.9476885,2.19476885,3,u
0,0,2,119,11.9,3,u
0,-0.6,2,-0.400795108,0.040079511,3,d
0,-0.55,2,-0.472047178,0.047204718,3,d
0,-0.5,2,-0.564137031,0.056413703,3,d
0,-0.45,2,-0.686059107,0.068605911,3,d
0,-0.4,2,-0.85224137,0.085224137,3,d
0,-0.35,2,-1.08701867,0.108701867,3,d
0,-0.3,2,-1.434076132,0.143407613,3,d
0,-0.25,2,-1.978343278,0.197834328,3,d
0,-0.2,2,-2.903359359,0.290335936,3,d
0,-0.15,2,-4.669002654,0.466900265,3,d
0,-0.1,2,-8.716635945,0.871663595,3,d
0,-0.05,2,-21.70960362,2.170960362,3,d
0,0,2,-122,12.2,3,d
